CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Credit Rank,Age rank,Balance Rank,Salary Rank,Complain_dict
15813640,Shih,642,France,Female,40,7,0.0,2,Using Credit Card,Not active,10712.82,Client,0,4,PLATINUM,718,600 - 700,Adult,Balance small,0 - 50k,No comment
15707322,Nnamdi,779,France,Female,48,2,115290.27,1,Not using Credit Card,Not active,98912.69,Leave,1,3,SILVER,700,700 - 800,Adult,Balance medium,50k - 100k,Complain
15588918,Mitchell,671,France,Female,42,6,0.0,2,Using Credit Card,Not active,197202.48,Client,0,5,DIAMOND,393,600 - 700,Adult,Balance small,150k - 200k,No comment
15600357,Findlay,495,France,Female,40,1,140197.71,2,Using Credit Card,Not active,150720.39,Client,0,4,PLATINUM,970,400 - 500,Adult,Balance medium,150k - 200k,No comment
15747014,Pisani,850,France,Female,28,1,105245.34,1,Not using Credit Card,Active,74780.13,Client,0,1,PLATINUM,495,800 - 900,Young_adult,Balance medium,50k - 100k,No comment
15809830,Belisario,630,France,Male,50,8,0.0,2,Not using Credit Card,Active,79377.45,Client,0,4,PLATINUM,237,600 - 700,Adult,Balance small,50k - 100k,No comment
15662245,Pomeroy,588,France,Male,32,1,0.0,2,Using Credit Card,Active,8763.87,Client,0,1,PLATINUM,824,500 - 600,Adult,Balance small,0 - 50k,No comment
15651075,Ibrahimova,562,Germany,Male,35,3,142296.13,1,Not using Credit Card,Active,177112.7,Client,0,3,DIAMOND,836,500 - 600,Adult,Balance medium,150k - 200k,No comment
15594456,K?,740,Spain,Female,56,4,99097.33,1,Using Credit Card,Active,85016.64,Leave,1,4,PLATINUM,823,700 - 800,Senior,Balance medium,50k - 100k,Complain
15583462,Graham,695,France,Male,28,5,171069.39,2,Using Credit Card,Active,88689.4,Client,0,3,SILVER,739,600 - 700,Young_adult,Balance high,50k - 100k,No comment
15757661,Trevisano,589,France,Female,39,7,0.0,2,Not using Credit Card,Not active,95985.64,Client,0,5,DIAMOND,359,500 - 600,Adult,Balance small,50k - 100k,No comment
15729117,Trevisano,607,France,Female,31,1,102523.88,1,Using Credit Card,Active,166792.71,Client,0,2,GOLD,492,600 - 700,Adult,Balance medium,150k - 200k,No comment
15749671,K?,794,France,Male,35,6,0.0,2,Using Credit Card,Active,68730.91,Client,0,3,GOLD,934,700 - 800,Adult,Balance small,50k - 100k,No comment
15566253,Manning,580,Germany,Male,44,9,143391.07,1,Not using Credit Card,Not active,146891.07,Leave,1,4,GOLD,567,500 - 600,Adult,Balance medium,100k - 150k,Complain
15595153,Tucker,644,Germany,Female,44,8,106022.73,2,Not using Credit Card,Not active,148727.42,Client,0,1,DIAMOND,934,600 - 700,Adult,Balance medium,100k - 150k,No comment
15698572,Schaffer,636,Spain,Female,36,1,0.0,1,Using Credit Card,Not active,43134.58,Client,0,3,DIAMOND,783,600 - 700,Adult,Balance small,0 - 50k,No comment
15674149,Esomchi,599,Germany,Male,36,3,128960.21,2,Using Credit Card,Active,40318.33,Client,0,4,DIAMOND,662,500 - 600,Adult,Balance medium,0 - 50k,No comment
15623082,Ch'ang,507,France,Female,35,2,0.0,2,Using Credit Card,Not active,97633.93,Client,0,4,DIAMOND,412,500 - 600,Adult,Balance small,50k - 100k,No comment
15797905,Walker,682,France,Female,48,7,0.0,2,Using Credit Card,Not active,65069.03,Client,0,5,GOLD,936,600 - 700,Adult,Balance small,50k - 100k,No comment
15746028,Chu,714,France,Female,24,7,0.0,2,Using Credit Card,Not active,166335.0,Client,0,5,GOLD,626,700 - 800,Young_adult,Balance small,150k - 200k,No comment
15582951,Crawford,696,France,Female,25,8,126442.59,1,Using Credit Card,Not active,121904.44,Client,0,4,SILVER,267,600 - 700,Young_adult,Balance medium,100k - 150k,No comment
15616471,Milne,599,Spain,Male,51,0,0.0,1,Using Credit Card,Active,175235.99,Client,0,3,SILVER,220,500 - 600,Senior,Balance small,150k - 200k,No comment
15641575,Anenechukwu,577,France,Male,37,2,127261.35,1,Using Credit Card,Not active,56185.05,Client,0,3,SILVER,392,500 - 600,Adult,Balance medium,50k - 100k,No comment
15638803,Donaldson,733,Spain,Female,32,5,0.0,2,Using Credit Card,Not active,131625.14,Client,0,1,GOLD,522,700 - 800,Adult,Balance small,100k - 150k,No comment
15808283,Kelly,647,France,Female,33,4,0.0,1,Using Credit Card,Not active,152323.04,Client,0,5,GOLD,558,600 - 700,Adult,Balance small,150k - 200k,No comment
15811200,Ts'ao,831,France,Female,34,2,0.0,2,Not using Credit Card,Not active,165840.94,Client,0,3,GOLD,469,800 - 900,Adult,Balance small,150k - 200k,No comment
15733476,Gonzalez,543,Germany,Male,30,6,73481.05,1,Using Credit Card,Active,176692.65,Client,0,3,GOLD,683,500 - 600,Adult,Balance medium,150k - 200k,No comment
15633274,Tai,679,France,Male,34,7,160515.37,1,Using Credit Card,Not active,121904.14,Client,0,2,DIAMOND,932,600 - 700,Adult,Balance high,100k - 150k,No comment
15582168,Muravyova,713,Germany,Female,61,4,149525.34,2,Using Credit Card,Not active,123663.63,Client,0,2,SILVER,798,700 - 800,Senior,Balance medium,100k - 150k,No comment
15807269,Milanesi,690,Germany,Male,43,2,166522.78,1,Not using Credit Card,Not active,119644.59,Leave,1,4,DIAMOND,834,600 - 700,Adult,Balance high,100k - 150k,Complain
15602979,Lin,751,France,Male,29,1,135536.5,1,Using Credit Card,Not active,66825.33,Client,0,5,GOLD,275,700 - 800,Young_adult,Balance medium,50k - 100k,No comment
15660417,Lambert,613,Germany,Female,43,10,120481.69,1,Not using Credit Card,Not active,94875.03,Leave,1,1,DIAMOND,333,600 - 700,Adult,Balance medium,50k - 100k,Complain
15590199,Temple,701,Spain,Male,28,1,103421.32,1,Not using Credit Card,Active,76304.73,Client,0,5,PLATINUM,499,700 - 800,Young_adult,Balance medium,50k - 100k,No comment
15641794,Ridley,698,France,Male,33,5,135658.73,2,Not using Credit Card,Active,39755.0,Client,0,1,SILVER,903,600 - 700,Adult,Balance medium,0 - 50k,No comment
15779174,Young,451,France,Female,36,2,0.0,2,Using Credit Card,Active,180142.42,Client,0,1,GOLD,465,400 - 500,Adult,Balance small,150k - 200k,No comment
15785547,Slye,665,France,Male,28,8,191402.82,2,Using Credit Card,Not active,83238.4,Client,0,4,SILVER,320,600 - 700,Young_adult,Balance high,50k - 100k,No comment
15795124,Pan,726,Germany,Male,50,9,94504.35,1,Not using Credit Card,Active,5078.9,Client,0,1,GOLD,860,700 - 800,Adult,Balance medium,0 - 50k,No comment
15718912,Hsueh,608,Germany,Female,44,5,126147.84,1,Not using Credit Card,Active,132424.69,Leave,1,1,DIAMOND,818,600 - 700,Adult,Balance medium,100k - 150k,Complain
15592028,Roberts,549,France,Female,46,7,0.0,1,Using Credit Card,Active,109057.56,Client,0,2,DIAMOND,940,500 - 600,Adult,Balance small,100k - 150k,No comment
15580227,Moss,803,France,Male,33,6,0.0,2,Using Credit Card,Not active,115676.61,Client,0,4,SILVER,416,800 - 900,Adult,Balance small,100k - 150k,No comment
15657830,Andrews,663,France,Male,43,4,87624.03,2,Using Credit Card,Not active,149401.33,Client,0,1,PLATINUM,473,600 - 700,Adult,Balance medium,100k - 150k,No comment
15798256,Takasuka,558,France,Female,45,1,153697.53,2,Not using Credit Card,Not active,89891.4,Leave,1,2,SILVER,351,500 - 600,Adult,Balance high,50k - 100k,Complain
15643819,Dawson,714,France,Female,25,4,0.0,2,Not using Credit Card,Not active,82500.84,Client,0,4,GOLD,327,700 - 800,Young_adult,Balance small,50k - 100k,No comment
15754301,Bruche,704,France,Male,39,5,0.0,1,Using Credit Card,Not active,6416.92,Client,0,1,GOLD,929,700 - 800,Adult,Balance small,0 - 50k,No comment
15726855,Oliver,805,Germany,Female,45,9,116585.97,1,Using Credit Card,Not active,189428.75,Leave,1,1,GOLD,885,800 - 900,Adult,Balance medium,150k - 200k,Complain
15755225,Ryan,659,Germany,Male,34,9,134464.58,2,Using Credit Card,Not active,178833.34,Client,0,3,SILVER,413,600 - 700,Adult,Balance medium,150k - 200k,No comment
15725221,Sabbatini,738,Germany,Male,62,10,83008.31,1,Using Credit Card,Active,42766.03,Client,0,3,GOLD,995,700 - 800,Senior,Balance medium,0 - 50k,No comment
15789055,Watt,635,Spain,Male,35,2,113635.16,1,Using Credit Card,Not active,90883.12,Client,0,1,SILVER,613,600 - 700,Adult,Balance medium,50k - 100k,No comment
15617507,Wilson,530,Spain,Female,36,7,0.0,2,Using Credit Card,Not active,80619.09,Client,0,5,SILVER,761,500 - 600,Adult,Balance small,50k - 100k,No comment
15668894,Abramova,661,Germany,Male,41,5,122552.48,2,Not using Credit Card,Active,120646.4,Client,0,2,DIAMOND,800,600 - 700,Adult,Balance medium,100k - 150k,No comment
15589563,Purdy,531,Spain,Male,31,2,118899.45,2,Not using Credit Card,Not active,41409.36,Client,0,2,DIAMOND,349,500 - 600,Adult,Balance medium,0 - 50k,No comment
15693162,Higgins,694,France,Female,29,5,99713.87,1,Not using Credit Card,Not active,112317.89,Client,0,1,DIAMOND,385,600 - 700,Young_adult,Balance medium,100k - 150k,No comment
15750099,Marshall,731,France,Female,36,6,0.0,1,Not using Credit Card,Not active,152128.36,Client,0,1,PLATINUM,688,700 - 800,Adult,Balance small,150k - 200k,No comment
15795540,Reye,556,France,Female,36,2,134208.22,1,Not using Credit Card,Active,177670.57,Client,0,4,GOLD,343,500 - 600,Adult,Balance medium,150k - 200k,No comment
15794941,Chibueze,647,Germany,Female,41,1,85906.65,3,Using Credit Card,Not active,189159.97,Client,0,3,SILVER,936,600 - 700,Adult,Balance medium,150k - 200k,No comment
15611848,Kwemtochukwu,850,Germany,Male,32,3,137714.25,1,Not using Credit Card,Active,159403.68,Client,0,2,DIAMOND,814,800 - 900,Adult,Balance medium,150k - 200k,No comment
15581237,Biryukova,573,Spain,Male,33,1,160777.9,1,Using Credit Card,Active,149536.15,Client,0,5,PLATINUM,409,500 - 600,Adult,Balance high,100k - 150k,No comment
15738150,Chidozie,591,France,Male,45,5,0.0,2,Using Credit Card,Active,155492.87,Client,0,2,GOLD,235,500 - 600,Adult,Balance small,150k - 200k,No comment
15678571,Barber,723,France,Male,21,4,0.0,2,Not using Credit Card,Not active,24847.02,Client,0,1,SILVER,823,700 - 800,Young_adult,Balance small,0 - 50k,No comment
15736124,Thompson,617,France,Male,25,1,102585.88,2,Using Credit Card,Active,115387.4,Client,0,5,SILVER,779,600 - 700,Young_adult,Balance medium,100k - 150k,No comment
15623202,Maslov,704,Germany,Female,39,10,102556.18,2,Using Credit Card,Not active,171971.25,Leave,1,3,SILVER,906,700 - 800,Adult,Balance medium,150k - 200k,Complain
15804201,Jones,457,Germany,Male,42,4,126772.57,1,Not using Credit Card,Active,126106.4,Client,0,3,DIAMOND,322,400 - 500,Adult,Balance medium,100k - 150k,No comment
15596863,Chidumaga,787,Germany,Female,38,3,158373.23,1,Using Credit Card,Active,28228.35,Client,0,4,PLATINUM,615,700 - 800,Adult,Balance high,0 - 50k,No comment
15696277,Hs?,651,France,Female,34,9,0.0,2,Using Credit Card,Not active,138113.71,Client,0,3,SILVER,694,600 - 700,Adult,Balance small,100k - 150k,No comment
15748608,Trentini,612,Germany,Male,42,5,141927.1,1,Using Credit Card,Active,43018.98,Client,0,5,GOLD,299,600 - 700,Adult,Balance medium,0 - 50k,No comment
15723864,Lucas,828,Spain,Male,47,1,109876.82,2,Using Credit Card,Not active,83611.45,Leave,1,3,SILVER,829,800 - 900,Adult,Balance medium,50k - 100k,Complain
15802390,Willoughby,724,France,Female,34,2,0.0,2,Using Credit Card,Active,118863.38,Client,0,4,GOLD,467,700 - 800,Adult,Balance small,100k - 150k,No comment
15774336,Jamieson,648,Germany,Male,44,9,111369.79,2,Using Credit Card,Active,91947.74,Client,0,1,PLATINUM,600,600 - 700,Adult,Balance medium,50k - 100k,No comment
15648766,Robertson,569,Spain,Male,35,3,116969.35,1,Not using Credit Card,Not active,94488.82,Client,0,1,GOLD,413,500 - 600,Adult,Balance medium,50k - 100k,No comment
15659094,Ojiofor,765,Germany,Female,34,8,136729.51,2,Not using Credit Card,Not active,47058.21,Client,0,2,DIAMOND,762,700 - 800,Adult,Balance medium,0 - 50k,No comment
15606397,Cameron,577,Germany,Female,44,1,152086.15,1,Not using Credit Card,Active,44719.5,Leave,1,4,PLATINUM,951,500 - 600,Adult,Balance high,0 - 50k,Complain
15642619,Mayne,603,Spain,Male,46,2,0.0,2,Using Credit Card,Not active,174478.54,Client,0,1,DIAMOND,393,600 - 700,Adult,Balance small,150k - 200k,No comment
15666032,Mancini,568,Spain,Male,28,1,127289.28,1,Not using Credit Card,Not active,45611.51,Client,0,4,GOLD,235,500 - 600,Young_adult,Balance medium,0 - 50k,No comment
15595842,Paramor,748,Germany,Male,45,2,119852.01,1,Not using Credit Card,Not active,73853.94,Leave,1,2,PLATINUM,741,700 - 800,Adult,Balance medium,50k - 100k,Complain
15753837,Young,573,Spain,Male,38,4,0.0,2,Using Credit Card,Active,196517.43,Client,0,5,PLATINUM,533,500 - 600,Adult,Balance small,150k - 200k,No comment
15783882,Daly,771,Spain,Female,41,5,0.0,2,Not using Credit Card,Active,92914.67,Client,0,2,DIAMOND,958,700 - 800,Adult,Balance small,50k - 100k,No comment
15799790,Carter,763,France,Male,35,9,0.0,1,Using Credit Card,Active,31372.91,Client,0,3,SILVER,445,700 - 800,Adult,Balance small,0 - 50k,No comment
15628155,Dike,410,France,Female,35,7,117183.74,1,Using Credit Card,Active,109733.73,Client,0,2,SILVER,677,400 - 500,Adult,Balance medium,100k - 150k,No comment
15703778,Hughes,728,France,Male,33,8,129907.63,1,Not using Credit Card,Active,36083.96,Client,0,2,GOLD,913,700 - 800,Adult,Balance medium,0 - 50k,No comment
15722322,Green,655,Spain,Female,78,2,0.0,2,Not using Credit Card,Active,188435.38,Client,0,5,SILVER,975,600 - 700,Senior,Balance small,150k - 200k,No comment
15639278,Chinomso,580,Germany,Female,36,6,145387.32,2,Using Credit Card,Active,169963.2,Leave,1,3,DIAMOND,635,500 - 600,Adult,Balance medium,150k - 200k,Complain
15568487,Gorshkov,712,France,Male,35,7,124616.23,1,Using Credit Card,Active,69320.97,Client,0,3,PLATINUM,744,700 - 800,Adult,Balance medium,50k - 100k,No comment
15682084,Chinomso,680,France,Male,31,9,0.0,2,Using Credit Card,Not active,36145.53,Client,0,1,DIAMOND,844,600 - 700,Adult,Balance small,0 - 50k,No comment
15642821,Ijendu,383,Spain,Female,48,8,95808.19,1,Not using Credit Card,Not active,137702.01,Leave,1,1,SILVER,609,300 - 400,Adult,Balance medium,100k - 150k,Complain
15601387,Yen,721,France,Male,35,10,0.0,2,Using Credit Card,Not active,71594.26,Client,0,4,DIAMOND,383,700 - 800,Adult,Balance small,50k - 100k,No comment
15642515,Arcuri,620,France,Female,42,1,0.0,2,Not using Credit Card,Active,65565.92,Client,0,2,PLATINUM,615,600 - 700,Adult,Balance small,50k - 100k,No comment
15710421,Baresi,774,Spain,Female,36,8,117152.3,1,Not using Credit Card,Not active,101828.39,Client,0,4,GOLD,707,700 - 800,Adult,Balance medium,100k - 150k,No comment
15726774,Field,563,France,Male,35,3,106250.72,1,Not using Credit Card,Not active,39546.32,Client,0,4,SILVER,798,500 - 600,Adult,Balance medium,0 - 50k,No comment
15649078,Christian,850,Germany,Female,27,8,111837.78,2,Using Credit Card,Active,110805.79,Client,0,1,GOLD,521,800 - 900,Young_adult,Balance medium,100k - 150k,No comment
15641877,Ross,681,France,Male,47,9,97023.21,1,Using Credit Card,Active,2168.13,Client,0,5,SILVER,499,600 - 700,Adult,Balance medium,0 - 50k,No comment
15796496,Trevisani,631,France,Female,31,8,137687.72,1,Using Credit Card,Not active,190067.12,Client,0,1,GOLD,498,600 - 700,Adult,Balance medium,150k - 200k,No comment
15815690,Akabueze,614,Spain,Female,40,3,113348.5,1,Using Credit Card,Active,77789.01,Client,0,5,PLATINUM,407,600 - 700,Adult,Balance medium,50k - 100k,No comment
15631739,Dunn,704,Spain,Male,24,10,122109.78,1,Using Credit Card,Active,127654.37,Client,0,3,PLATINUM,306,700 - 800,Young_adult,Balance medium,100k - 150k,No comment
15625584,Martin,786,France,Male,32,2,120452.4,2,Not using Credit Card,Not active,79602.86,Client,0,4,GOLD,709,700 - 800,Adult,Balance medium,50k - 100k,No comment
15802466,Donaldson,534,France,Female,53,7,0.0,2,Using Credit Card,Active,80619.17,Client,0,5,PLATINUM,850,500 - 600,Senior,Balance small,50k - 100k,No comment
15697028,McClinton,590,Spain,Male,34,0,65812.35,2,Not using Credit Card,Active,160346.3,Client,0,3,PLATINUM,967,500 - 600,Adult,Balance medium,150k - 200k,No comment
15575759,Bentley,583,Spain,Female,40,3,54428.37,1,Using Credit Card,Not active,109638.78,Leave,1,4,PLATINUM,646,500 - 600,Adult,Balance medium,100k - 150k,Complain
15567442,Ibezimako,656,France,Female,75,3,0.0,2,Using Credit Card,Active,1276.87,Client,0,2,DIAMOND,361,600 - 700,Senior,Balance small,0 - 50k,No comment
15746805,Thomson,597,France,Male,33,9,0.0,2,Using Credit Card,Not active,49374.82,Client,0,2,PLATINUM,297,500 - 600,Adult,Balance small,0 - 50k,No comment
15636330,Ch'in,588,Germany,Female,48,1,143279.58,2,Using Credit Card,Not active,31580.8,Leave,1,2,PLATINUM,914,500 - 600,Adult,Balance medium,0 - 50k,Complain
15714970,Holbrook,667,Germany,Male,32,0,103846.65,1,Using Credit Card,Not active,20560.69,Client,0,3,DIAMOND,225,600 - 700,Adult,Balance medium,0 - 50k,No comment
15653784,Solomina,627,France,Male,37,2,125190.86,1,Not using Credit Card,Active,84584.69,Client,0,2,DIAMOND,582,600 - 700,Adult,Balance medium,50k - 100k,No comment
15693543,McDonald,708,France,Female,33,8,0.0,2,Not using Credit Card,Active,15246.83,Client,0,3,PLATINUM,304,700 - 800,Adult,Balance small,0 - 50k,No comment
15773283,Dennis,641,France,Male,65,6,38340.02,1,Using Credit Card,Not active,32607.77,Leave,1,3,DIAMOND,537,600 - 700,Senior,Balance small,0 - 50k,Complain
15742534,Faulk,527,Germany,Female,28,2,123802.98,2,Using Credit Card,Active,155846.69,Client,0,2,PLATINUM,805,500 - 600,Young_adult,Balance medium,150k - 200k,No comment
15569878,Dale,592,France,Male,37,3,96651.03,1,Using Credit Card,Active,3232.82,Client,0,2,GOLD,710,500 - 600,Adult,Balance medium,0 - 50k,No comment
15729454,Gorbunov,465,France,Male,33,8,0.0,2,Using Credit Card,Not active,177668.55,Client,0,4,DIAMOND,507,400 - 500,Adult,Balance small,150k - 200k,No comment
15578375,Farrell,628,France,Male,39,6,0.0,2,Not using Credit Card,Not active,134441.6,Client,0,3,PLATINUM,887,600 - 700,Adult,Balance small,100k - 150k,No comment
15785559,De Luca,678,France,Male,43,1,133237.21,1,Using Credit Card,Not active,111032.79,Leave,1,1,GOLD,564,600 - 700,Adult,Balance medium,100k - 150k,Complain
15649414,Walker,570,France,Female,61,6,142105.35,1,Using Credit Card,Active,45214.04,Client,0,1,SILVER,309,500 - 600,Senior,Balance medium,0 - 50k,No comment
15701605,Forster,815,France,Male,37,1,166115.42,1,Using Credit Card,Not active,67208.3,Client,0,3,PLATINUM,335,800 - 900,Adult,Balance high,50k - 100k,No comment
15686696,Brown,817,France,Female,37,6,81070.34,2,Using Credit Card,Not active,80985.88,Client,0,5,PLATINUM,518,800 - 900,Adult,Balance medium,50k - 100k,No comment
15625586,Monaldo,717,France,Male,35,4,0.0,1,Using Credit Card,Active,167573.06,Client,0,4,DIAMOND,811,700 - 800,Adult,Balance small,150k - 200k,No comment
15654975,Wu,641,France,Female,53,0,123835.52,2,Not using Credit Card,Active,160110.65,Client,0,5,SILVER,223,600 - 700,Senior,Balance medium,150k - 200k,No comment
15782993,Pan,624,France,Male,51,10,123401.43,2,Using Credit Card,Active,127825.25,Client,0,4,SILVER,242,600 - 700,Senior,Balance medium,100k - 150k,No comment
15774382,Longo,579,Germany,Male,49,4,169377.31,1,Using Credit Card,Active,123535.05,Client,0,1,PLATINUM,650,500 - 600,Adult,Balance high,100k - 150k,No comment
15689602,Findlay,698,France,Male,38,2,130015.24,1,Using Credit Card,Active,41595.3,Client,0,1,GOLD,922,600 - 700,Adult,Balance medium,0 - 50k,No comment
15756155,Fu,645,France,Male,32,4,0.0,2,Not using Credit Card,Active,97628.08,Client,0,3,PLATINUM,820,600 - 700,Adult,Balance small,50k - 100k,No comment
15812647,Yin,691,France,Male,34,8,133936.04,2,Using Credit Card,Not active,91359.79,Client,0,1,SILVER,861,600 - 700,Adult,Balance medium,50k - 100k,No comment
15736043,Hamilton,638,France,Male,34,6,114543.27,1,Using Credit Card,Active,97755.29,Client,0,4,DIAMOND,613,600 - 700,Adult,Balance medium,50k - 100k,No comment
